WIN_NAME,win_nationalid,win_country_code,winner_id,name,bvdidnumber
b.m.s.o,,fr,179318,Bmso,FR778115824
b.p. energia s.r.l,,it,179403,B.P. Energia S.R.L.,IT01532740667
b.p. energia s.r.l.,,it,179404,B.P. Energia S.R.L.,IT01532740667
b.p. energia srl,,it,179405,B.P. Energia S.R.L.,IT01532740667
b.p.a,,fr,179410,BPA,FR353216039
b.r. pneumatici s.p.a.,,it,179419,B.R. Pneumatici S.P.A.,IT01800220244
b.r. pneumatici spa,,it,179420,B.R. Pneumatici S.P.A.,IT01800220244
b.r.a.s.s.t. bau gmbh,,de,179422,B.R.A.S.S.T. Bau GmbH,DE2010347973
b.r.l exploitation,,fr,179431,BRL Exploitation,FR391350568
b.r.l. ingenierie,,fr,179433,BRL Ingenierie,FR391484862
b.s.a,,fr,179453,BSA,FR557350253
b.t.e. s.p.a.,,it,179518,B.T.E. S.P.A.,IT03320090172
b.t.e. spa,,it,179521,B.T.E. S.P.A.,IT03320090172
b.t.g.,,be,179524,BTG INC,US541194161
b.t.g.,,be,179524,BTG,RU75229967
b.t.v. s.p.a,,it,179544,B.T.V. S.P.A.,IT03277970244
b.t.v. s.p.a.,,it,179545,B.T.V. S.P.A.,IT03277970244
b.t.v. spa,,it,179553,B.T.V. S.P.A.,IT03277970244
b.telligent deutschland gmbh,,de,179558,b.telligent Deutschland GmbH,DE8170850328
b.v. algemeen nederlands persbureau anp,,nl,179577,B.V. Algemeen Nederlands Persbureau ANP,NL27037499
b.v. scheepswerf damen hardinxveld,,nl,179608,B.V. Scheepswerf Damen Hardinxveld,NL23062276
b2a,,fr,179715,B2A,FR433895265
b2b it-partner ab,556593-0996,se,179732,B2b It-Partner AB,SE5565930996
b2bike,,be,179740,B2bike,BE0503924007
b2ei,,fr,179779,B2ei,FR434784674
b2mobility gmbh,,de,179803,B2Mobility GmbH,DE4050592302
"b2mobility, gmbh",,pt,179805,B2Mobility GmbH,DE4050592302
b2s,,fr,179809,B2S CO LTD,TH0105538032743
b2s sas,,fr,179811,B2S CO LTD,TH0105538032743
b3 consulting group ab (publ),556606-3300,se,179828,B3 Consulting Group AB (Publ),SE5566063300
b3system s.a.,,pl,179866,B3System S.A.,PL016226542
b: braun milano s.p.a.,,it,179943,B. Braun Milano S.P.A.,IT00674840152
b: braun milano spa,,it,179944,B. Braun Milano S.P.A.,IT00674840152
b; braun medical; s.a.,,es,179949,B Braun Medical SA,ESA 8092744.00
b; braun surgical; s.a.,,es,179950,B Braun Surgical SA,ESA 61123782.00
baatz constructions exploitation sarl,,lu,180084,BAATZ Constructions Exploitation SARL,LULB195414
bab bygg ab,556608-9669,se,180091,Bab Bygg AB,SE5566089669
babcock international group plc,,uk,180167,Babcock International Group PLC,GB02342138
babcock mission critical services france,,fr,180195,Babcock Mission Critical Services France,FR394246417
babcock training limited,,uk,180214,Babcock Training Limited,GB02817838
babcock wanson,,fr,180220,Babcock Wanson,FR817389877
babcock wanson,,fr,180220,Babcock Wanson,FR324431279
babilou,,fr,180300,Babilou,FR795245729
babington business college limited,,uk,180342,Babington Business College Limited,GB02673518
babysam a/s,,dk,180445,Babysam A/S,DK31370450
"bac engineering consultancy group , sl",B66113457,es,180466,BAC Engineering Consultancy Group SL.,ESB 66113457.00
bac engineering consultancy group s.l,B66113457,es,180467,BAC Engineering Consultancy Group SL.,ESB 66113457.00
bac engineering consultancy group s.l.,,es,180468,BAC Engineering Consultancy Group SL.,ESB 66113457.00
"bac engineering consultancy group, s.l.",,es,180487,BAC Engineering Consultancy Group SL.,ESB 66113457.00
"bac engineering consultancy group, s.l.,",B66113457,es,180492,BAC Engineering Consultancy Group SL.,ESB 66113457.00
"bac engineering consultancy group, sl",,es,180494,BAC Engineering Consultancy Group SL.,ESB 66113457.00
bac engineering consultancy group; s.l.,,,180507,BAC Engineering Consultancy Group SL.,ESB 66113457.00
bac limited,,mt,180513,BAC Limited,GB04299718
bach gruppen a/s,,dk,180576,Bach Gruppen A/S,DK33378734
bachner elektro gmbh & co kg,,de,180661,Bachner Elektro GmbH & Co. KG,DE8230246029
bachner elektro gmbh & co. kg,,de,180662,Bachner Elektro GmbH & Co. KG,DE8230246029
bachner elektro gmbh & co. kg.,,de,180663,Bachner Elektro GmbH & Co. KG,DE8230246029
bachner elektro gmbh & co.kg,,de,180664,Bachner Elektro GmbH & Co. KG,DE8230246029
backe oppland as,,no,180733,Backe Oppland AS,NO938034087
backe rogaland as,992352612,no,180735,Backe Rogaland AS,NO992352612
backe romerike as,,no,180737,Backe Romerike AS,NO835751252
bad gesundheitsvorsorge und sicherheitstechnik gmbh,,de,180880,BAD Gesundheitsvorsorge und Sicherheitstechnik GmbH,DE5030217616
bad gesundheitsvorsorge- und sicherheitstechnik gmbh,,de,180881,BAD Gesundheitsvorsorge und Sicherheitstechnik GmbH,DE5030217616
badelement a/s,,dk,180933,Badelement A/S,DK31752469
badenit gmbh,,de,180955,badenIT GmbH,DE7010178092
badenoch and clark limited,,uk,180971,Badenoch and Clark Limited,GB01356186
badenova ag & co. kg,,,180991,badenova AG & Co. KG,DE7010006581
badenova ag & co.kg,,,180993,badenova AG & Co. KG,DE7010006581
badermainzl gmbh & co. kg,,de,181042,BaderMainzl GmbH & Co. KG,DE8250220641
baggerbedrijf de boer b.v,,fr,181276,Baggerbedrijf De Boer B.V.,NL23059422
baggerbedrijf de boer b.v.,,nl,181278,Baggerbedrijf De Boer B.V.,NL23059422
baggerbedrijf de boer bv,34798941000019,nl,181281,Baggerbedrijf De Boer B.V.,NL23059422
baglietto s.p.a.,,it,181306,Baglietto S.P.A.,IT06990310960
bagnall & morris waste services ltd,,uk,181325,Bagnall & Morris (Waste Services) LTD,GB03473370
bai brescia antincendi international s.r.l.,,it,181438,BAI Brescia Antincendi International S.R.L.,IT03166490171
bai brescia antincendi international srl,,fr,181442,BAI Brescia Antincendi International S.R.L.,IT03166490171
bai – brescia antincendi international s.r.l.,,it,181454,BAI Brescia Antincendi International S.R.L.,IT03166490171
bain & company,,uk,181687,Bain & company,CN9400043680
bakehuset as,,no,181776,Bakehuset AS,NO914183332
bakehuset nord-norge as,,no,181781,Bakehuset Nord-Norge AS,NO985167168
baker & mckenzie llp,,uk,181788,Baker & Mckenzie LLP,GBOC311297
baker hicks limited,,uk,181795,Baker Hicks Limited,GB06256571
baker hughes deutschland gmbh,,de,181797,Baker Hughes (Deutschland) GmbH,DE2070075427
baker hughes digital solutions france sas,,fr,181798,Baker Hughes Digital Solutions France,FR450402789
baker hughes digital solutions gmbh,,de,181799,Baker Hughes Digital Solutions GmbH,DE5190660803
baker hughes ltd,,uk,181804,Baker Hughes Company,US814403168
baker hughes nederland b.v.,,nl,181805,Baker Hughes (Nederland) B.V.,NL34053177
baker tilly (netherlands) n.v.,,nl,181825,Baker Tilly (Netherlands) N.V.,NL24425560
baker tilly (netherlands) nv,,nl,181829,Baker Tilly (Netherlands) N.V.,NL24425560
baker tilly strego,,fr,181875,Baker Tilly Strego,FR063200885
"baker tilly strego sas,",,fr,181876,Baker Tilly Strego,FR063200885
bakker bedrijfswagens hoogeveen b.v.,,nl,181970,Bakker Bedrijfswagens Hoogeveen B.V.,NL04027190
bakker sliedrecht electro industrie b.v.,,nl,181977,Bakker Sliedrecht Electro Industrie B.V.,NL23040872
balance ervaring op projectbasis b.v.,,nl,182077,Balance Ervaring op Projectbasis B.V.,NL33269431
balance ervaring op projectbasis bv,,nl,182078,Balance Ervaring op Projectbasis B.V.,NL33269431
balas,,,182113,Balas,FR562077792
balas sas,,,182128,Balas,FR562077792
balcas limited,,uk,182216,Balcas Limited,GBNI005325
balcas timber limited,,uk,182217,Balcas Timber Limited,GBNI026014
balcia insurance company se,,lv,182240,Balcia Insurance SE,LV000315984
balcia insurance s.e.,,lt,182242,Balcia Insurance SE,LV000315984
balcia insurance se,,ee,182246,Balcia Insurance SE,LV000315984
balco ab,556299-4482,se,182311,Balco AB,SE5562994482
balco ab,556299-4482,se,182311,Balco AB,NO984997353
baldi s.r.l.,,it,182345,Baldi S.R.L.,IT02158380424
baldi srl,,it,182347,Baldi S.R.L.,IT02158380424
balear oil; s.l.,,es,182383,Balear OIL SL,ESB 7565641.00
balfour beatty group limited,,uk,182474,Balfour Beatty Group Limited,IE905055
balfour beatty group limited,,uk,182474,Balfour Beatty Group Limited,GB00101073
balikesir elektromekanik sanayi tesisleri anonim sirketi,3310035191,tr,182582,Balikesir Elektromekanik Sanayi Tesisleri Anonim Sirketi,TR249842F
balkantex ltd,,bg,182628,Balkantex,BG831259158
ballast nedam infra b.v.,,nl,182685,Ballast Nedam Infra B.V.,NL33154028
ballast nedam infra bv,33154028,nl,182687,Ballast Nedam Infra B.V.,NL33154028
bally technologies; inc.,,us,182772,Bally Technologies INC,US880104066
ballyclare limited,,uk,182778,Ballyclare Limited,GB07463998
balmung medical handel gmbh,,at,182861,Balmung Medical Handel GmbH,AT9110461958
baloise belgium nv,,be,182882,Baloise Belgium NV,BE0400048883
balsan,,,182919,Balsan,FR434403689
balsan sas,,,182925,Balsan,FR434403689
balt,,,182934,Balt,FR812715605
balt extrusion,,,182936,Balt Extrusion,FR315633081
balteau,,be,182991,Balteau,BE0419035050
balteau i.e,,be,182993,Balteau IE,BE0423965422
balteau i.e.,,be,182994,Balteau IE,BE0423965422
balteau ie,,,182995,Balteau IE,BE0423965422
baltic agro machinery as,10702447,ee,183055,Baltic Agro Machinery AS,EE10702447
baltic workboats a.s.,,ee,183148,Baltic Workboats AS,EE10657801
baltic workboats as,,ee,183149,Baltic Workboats AS,EE10657801
balticum frinab ab,,se,183163,Balticum Frinab AB,SE5563206100
baltimore aircoil international,,be,183182,Baltimore Aircoil International,BE0434839320
balton s.p. z o.o.,,pl,183246,Balton Sp. z o.o.,PL010757273
balton sp . z o.o.,,pl,183248,Balton Sp. z o.o.,PL010757273
balton sp .z o.o.,,pl,183249,Balton Sp. z o.o.,PL010757273
balton sp z o.o,,,183252,Balton Sp. z o.o.,PL010757273
balton sp z o.o.,,,183254,Balton Sp. z o.o.,PL010757273
balton sp z o.o.;,,pl,183256,Balton Sp. z o.o.,PL010757273
balton sp z oo,,pl,183259,Balton Sp. z o.o.,PL010757273
balton sp. z .o.o.,,pl,183269,Balton Sp. z o.o.,PL010757273
balton sp. z o.o,,,183299,Balton Sp. z o.o.,PL010757273
"balton sp. z o.o,",,pl,183307,Balton Sp. z o.o.,PL010757273
balton sp. z o.o.,,,183310,Balton Sp. z o.o.,PL010757273
"balton sp. z o.o. ,",,pl,183331,Balton Sp. z o.o.,PL010757273
"balton sp. z o.o.,",,pl,183371,Balton Sp. z o.o.,PL010757273
balton sp. z o.o..,,pl,183396,Balton Sp. z o.o.,PL010757273
balton sp. z o.o.;,,,183397,Balton Sp. z o.o.,PL010757273
balton sp. z. o.o.,,pl,183416,Balton Sp. z o.o.,PL010757273
"balton, sp. z o.o.",,pl,183491,Balton Sp. z o.o.,PL010757273
baltzinger,,fr,183518,Baltzinger,FR548500883
balzer gmbh & co. kg,,de,183561,Balzer GmbH & Co. KG,DE6110279273
balzola polska sp. z o.o.,,pl,183568,Balzola Polska Sp. z o.o.,PL020885796
bam,,fr,183602,B.A.M.,BE0466012744
bam,,fr,183602,BAM SAS,CO170000948960
bam construction limited,,uk,183621,BAM Construction Limited,GB02379469
bam contractors limited,,ie,183659,BAM Contractors Limited,IE199002
bam deutschland ag,,de,183671,BAM Deutschland AG,DE6070434389
bam fm limited,,uk,183675,BAM FM Limited,GBSC190053
bam infra b.v.,,nl,183700,BAM Infra BV,NL34078153
bam infra bv,,nl,183702,BAM Infra BV,NL34078153
bam interbuild,,be,183734,BAM Interbuild,BE0420902596
bam nelis de ruiter bv,,nl,183736,BAM Nelis De Ruiter B.V.,NL34049349
bam nuttall limited,,uk,183737,BAM Nuttall Limited,GB00305189
bam rail bv,,nl,183744,BAM Rail BV,GBSF001021
bam telecom bv,28030157,nl,183753,BAM Telecom B.V.,NL28030157
bama gruppen as,914 224 314,no,183788,Bama Gruppen AS,NO914224314
bambooh services,,fr,183864,Bambooh Services,FR750969453
bamonaft a.s.,28822765,cz,183909,BAMONAFT a.s.,CZ28822765
bamonaft; a.s.,28822765,cz,183913,BAMONAFT a.s.,CZ28822765
bana,,fr,183953,"Bana, Inc.",US129378475L
bananar ehf,,is,183976,Bananar ehf.,IS5303901289
banca carige italia s.p.a.,,it,184018,Banca Carige Italia S.P.A.,IT02123210995
banca carime spa,,it,184026,Banca Carime S.P.A.,IT13336590156
banca imi spa,,it,184089,Banca IMI S.P.A.,GBFC024923
banca nuova spa,,it,184134,Banca Nuova S.P.A.,IT05940510828
banca sistema s.p.a.,,it,184196,Banca Sistema S.P.A.,IT12870770158
banca sistema spa,,it,184197,Banca Sistema S.P.A.,IT12870770158
bancel,,,184211,Bancel,FR552018442
banco bpi sa,,pt,184275,"Banco Bpi, S.A.",GBFC028184
banco bpi sa,,pt,184275,"Banco Bpi, S.A.",PT501214534
"banco bpi, sa",,pt,184277,"Banco Bpi, S.A.",GBFC028184
"banco bpi, sa",,pt,184277,"Banco Bpi, S.A.",PT501214534
banco bpi; sa,,pt,184279,"Banco Bpi, S.A.",GBFC028184
banco bpi; sa,,pt,184279,"Banco Bpi, S.A.",PT501214534
"banco comercial portugues, s.a",501525882,pt,184291,"Banco Comercial Portugues, S.A.",GBFC026231
"banco comercial portugues, s.a",501525882,pt,184291,"Banco Comercial Portugues, S.A.",PT501525882
banco de sabadell s.a.,,es,184304,Banco de Sabadell S.A.,GBFC009513
banco de sabadell s.a.,,es,184304,Banco de Sabadell SA,ESA 8000143.00
banco de sabadell sa,A08000143,es,184305,Banco de Sabadell S.A.,GBFC009513
banco de sabadell sa,A08000143,es,184305,Banco de Sabadell SA,ESA 8000143.00
"banco de sabadell, s.a",,es,184307,Banco de Sabadell S.A.,GBFC009513
"banco de sabadell, s.a",,es,184307,Banco de Sabadell SA,ESA 8000143.00
banco de sabadell; s.a.,,es,184308,Banco de Sabadell S.A.,GBFC009513
banco de sabadell; s.a.,,es,184308,Banco de Sabadell SA,ESA 8000143.00
banco di napoli s.p.a.,,it,184325,Banco DI Napoli S.P.A.,IT04485191219
banco di napoli spa,,it,184327,Banco DI Napoli S.P.A.,IT04485191219
banco di sardegna s.p.a.,,it,184330,Banco DI Sardegna S.P.A.,IT01564560900
banco di sardegna spa,,it,184332,Banco DI Sardegna S.P.A.,IT01564560900
banco pastor; s.a.,A86507092,es,184335,Banco Pastor SA.,ESA 86507092.00
banco santander s.a.,,es,184351,"Banco Santander, S.A.",GBFC004459
banco santander s.a.,,es,184351,Banco Santander SA,ESA 39000013.00
banco santander s.a.,,es,184351,Banco Santander S.A.,CL590141208
banco santander sa,,es,184354,"Banco Santander, S.A.",GBFC004459
banco santander sa,,es,184354,Banco Santander SA,ESA 39000013.00
banco santander sa,,es,184354,Banco Santander S.A.,CL590141208
"banco santander totta, s.a.",,pt,184359,Banco Santander Totta S.A.,GBFC007891
"banco santander totta, s.a.",,pt,184359,"Banco Santander Totta, S.A.",PT500844321
"banco santander totta, sa",,pt,184361,Banco Santander Totta S.A.,GBFC007891
"banco santander totta, sa",,pt,184361,"Banco Santander Totta, S.A.",PT500844321
banco santander totta; sa,,pt,184362,Banco Santander Totta S.A.,GBFC007891
banco santander totta; sa,,pt,184362,"Banco Santander Totta, S.A.",PT500844321
"banco santander, s.a.",,es,184367,"Banco Santander, S.A.",GBFC004459
"banco santander, s.a.",,es,184367,Banco Santander SA,ESA 39000013.00
"banco santander, s.a.",,es,184367,Banco Santander S.A.,CL590141208
"banco santander, sa",A39000013,es,184369,"Banco Santander, S.A.",GBFC004459
"banco santander, sa",A39000013,es,184369,Banco Santander SA,ESA 39000013.00
"banco santander, sa",A39000013,es,184369,Banco Santander S.A.,CL590141208
banco santander; s.a.,,,184370,"Banco Santander, S.A.",GBFC004459
banco santander; s.a.,,,184370,Banco Santander SA,ESA 39000013.00
banco santander; s.a.,,,184370,Banco Santander S.A.,CL590141208
banco santander; sa,,es,184372,"Banco Santander, S.A.",GBFC004459
banco santander; sa,,es,184372,Banco Santander SA,ESA 39000013.00
banco santander; sa,,es,184372,Banco Santander S.A.,CL590141208
banctec ltd,,uk,184394,"Banctec, Inc.",US751559633
banctec ltd;,,uk,184395,"Banctec, Inc.",US751559633
baneservice as,986 392 912,no,184450,Baneservice AS,NO986392912
bang,,fr,184454,Bang,FR656180510
bangor university,,uk,184475,Bangor University,GBCHA1141565
bangor university,,uk,184475,Bangor University,GBML362622
bank of scotland plc,,uk,184936,Bank of Scotland PLC,AU126955557
bankinter sa,A28157360,es,186312,Bankinter SA,IE903808
bankinter; s.a.,,es,186316,Bankinter SA,IE903808
banner,,uk,186361,Banner,GBML7158658
banner,,uk,186361,Banner CO,US149208314L
banner group limited,,ie,186380,Banner Group Limited,IE906095
banner group limited,,ie,186380,Banner Group Limited,GB05510758
bapa; s.r.o.,,cz,186565,BAPA s.r.o.,CZ25996924
bara,,fr,186692,"Bara Co.,Ltd",KR1346110028329
barbat recyclage,,fr,187231,Barbat Recyclage,FR389682691
barbat recyclage sas,,fr,187233,Barbat Recyclage,FR389682691
barbazanges tri ouest,,,187239,Barbazanges TRI Ouest,FR870801958
barbazanges tri ouest sas,,fr,187242,Barbazanges TRI Ouest,FR870801958
barbieri costruzioni srl,,it,187285,Barbieri Costruzioni S.R.L.,IT07504861001
barbieri s.r.l.,,it,187288,Barbieri S.R.L.,IT02578550101
barbieri srl,,it,187290,Barbieri S.R.L.,IT02578550101
barbon insurance group limited,,uk,187315,Barbon Insurance Group Limited,GB03135797
barcella elettroforniture s.p.a.,,it,187356,Barcella Elettroforniture S.P.A.,IT00220560163
"barcelonesa de drogas y productos quimicos, s.a.",A08435919,es,187380,Barcelonesa de Drogas Y Productos Quimicos SA,ESA 8435919.00
barclays bank plc,,,187431,Barclays Bank PLC,ZA199800529210
barclays bank plc,,,187431,Barclays Bank PLC,GB01026167
barclays bank plc,,,187431,Barclays Bank PLC,MU0001219948
barclays bank plc.,,uk,187439,Barclays Bank PLC,ZA199800529210
barclays bank plc.,,uk,187439,Barclays Bank PLC,GB01026167
barclays bank plc.,,uk,187439,Barclays Bank PLC,MU0001219948
barco control rooms gmbh,,de,187449,Barco Control Rooms GmbH,DE7110005553
barco nv,,be,187453,Barco NV,GBSF000943
bard benelux,,be,187499,Bard Benelux,BE0428861546
bard france,,,187639,Bard France SAS,FR324536820
bard france sas,,,187644,Bard France SAS,FR324536820
bard limited,,,187664,Bard Limited,IE905692
bard limited,,,187664,Bard Limited,GB00939600
bard limited;,,uk,187676,Bard Limited,IE905692
bard limited;,,uk,187676,Bard Limited,GB00939600
bard s.r.l,,it,187878,Bard S.R.L.,IT07931650589
bard s.r.l.,,,187879,Bard S.R.L.,IT07931650589
bard srl,,,187900,Bard S.R.L.,IT07931650589
"bard srl,",,it,187903,Bard S.R.L.,IT07931650589
bardsley construction limited,,uk,188013,Bardsley Construction Limited,GB00800556
bardusch,,fr,188029,Bardusch,FR391162971
bardusch gmbh & co. kg,,de,188031,Bardusch GmbH & Co. KG,DE7110003267
bardusch gmbh & co.kg,,de,188032,Bardusch GmbH & Co. KG,DE7110003267
bardusch gmbh co. kg,,de,188033,Bardusch GmbH & Co. KG,DE7110003267
bardusch sas,,fr,188037,Bardusch,FR391162971
baresel gmbh,,de,188102,Baresel GmbH,DE3070007814
bariau leclerc,,,188154,Bariau Leclerc SAS,FR555950070
barillec,,fr,188167,Barillec SAS,FR375780103
barillec sas,,fr,188170,Barillec SAS,FR375780103
baringa partners llp,GB135532527,ie,188183,Baringa Partners LLP,GBOC303471
baringa partners llp,GB135532527,ie,188183,Baringa Partners Llp,AU39674522397
barker ross recruitment limited,,uk,188323,Barker Ross Recruitment Limited,GB03158011
barlow properties limited,,ie,188376,Barlow Properties Limited,GB02687043
barloworld handling limited,,uk,188380,Barloworld Handling Limited,GB00564646
barlows,,uk,188382,Barlows,US116764773GN
barna porters s.l.,,es,188567,Barna Porters SL,ESB 61443628.00
"barna porters, s.l.",,es,188586,Barna Porters SL,ESB 61443628.00
barna porters; s.l.,,es,188589,Barna Porters SL,ESB 61443628.00
barna porters; sl,,,188590,Barna Porters SL,ESB 61443628.00
barnardo services limited,,uk,188612,Barnardo Services Limited,GB01227919
barnardo's,,,188622,Barnardo's,GB00061625
barnardos,,,188664,Barnardo's,GB00061625
barnardo’s,,uk,188680,Barnardo's,GB00061625
barnett waddingham llp,,uk,188726,Barnett Waddingham LLP,GBOC307678
barnsley metropolitan borough council,,uk,188782,Barnsley Metropolitan Borough Council,GBML6584411
baro,,fr,188797,"Baro Co.,Ltd",KR2001110230288
baron,,fr,188838,Baron,FR429617707
barona horeca oy,1507886-3,fi,188868,Barona HoReCa Oy,FI15078863
barona it oy,,fi,188878,Barona IT Oy,FI20807573
barr environmental limited,,uk,188936,Barr Environmental Limited,GBSC162876
barr limited,,uk,188941,Barr Limited,GBSC060291
barr ltd,,uk,188942,Barr INC,US133279939L
barra international llc,,uk,188951,"Barra International, Ltd.",AU071106575
barra international llc,,uk,188951,"Barra International, LLC",GBFC016027
barral auto s.l.,,,188983,Barral Auto SL,ESB 78546942.00
